Product ID,Product Name,Product Type,Backend Product Types,BOM Type,Created Date,Brand,Category,UOM,City,Variant ID,Variant Name,ERP Code,Status,Tax,Updated Date,BNG SP,MUM SP,Shopify Products
11958,Hettich - Cargo Tie and Belt Pull Out M,project,type_neo_modular,modular,2019-12-14 13:19:35 +0530,Hettich,Wardrobe Accessories,nos,Both,16478,Cargo Tie and Belt Pull Out M,HWHT9243991,available,gst18,29-08-2024,7714.9,7714.9,
12063,Livsmart - Tie and Belt Holder,project,type_neo_modular,modular,2019-12-14 13:19:40 +0530,Livsmart,Wardrobe Accessories,sft,Both,16599,Tie and Belt Holder,HWLSTH12,available,gst18,27-08-2024,644.56,644.56,
14240,Worktop Extension Fitting TopFlex(2313250102),project,type_neo_modular,modular,2020-01-09 10:49:11 +0530,Kesseboehmer,Internal Tandem,unit,Both,22701,TopFlex-Worktop Extension Fitting TopFlex-N/A,BD-MDA-2023-0001,available,gst18,20-09-2025,21151.96,21151.96,
14284,Breakfast Counter Paneling (Carpentry),project,type_modular,custom,2020-01-10 13:26:35 +0530,Bonito Carpentry,Carpentry,sft,Both,29301,Breakfast Counter Paneling-More than 1 feet SFT-Laminate BSL-Platinum,dummy-Breakfast Counter Paneling-More than 1 feet SFT-Laminate BSL-Platinum,available,gst18,24-01-2025,1024.89,1386.48,
14284,Breakfast Counter Paneling (Carpentry),project,type_modular,custom,2020-01-10 13:26:35 +0530,Bonito Carpentry,Carpentry,sft,Both,23915,Breakfast Counter Paneling-More than 1 feet SFT-Laminate BSL-Gold,dummy-Breakfast Counter Paneling-More than 1 feet SFT-Laminate BSL-Gold,available,gst18,24-01-2025,967.92,1326.7,
14284,Breakfast Counter Paneling (Carpentry),project,type_modular,custom,2020-01-10 13:26:35 +0530,Bonito Carpentry,Carpentry,sft,Both,29302,Breakfast Counter Paneling-More than 1 feet SFT-Laminate BSL-Diamond,dummy-Breakfast Counter Paneling-More than 1 feet SFT-Laminate BSL-Diamond,available,gst18,24-01-2025,1102.36,1468.34,
14284,Breakfast Counter Paneling (Carpentry),project,type_modular,custom,2020-01-10 13:26:35 +0530,Bonito Carpentry,Carpentry,sft,Both,23918,Breakfast Counter Paneling-More than 1 feet SFT-Duco BSL,dummy-Breakfast Counter Paneling-More than 1 feet SFT-Duco BSL,available,gst18,24-01-2025,1206,1206,
14284,Breakfast Counter Paneling (Carpentry),project,type_modular,custom,2020-01-10 13:26:35 +0530,Bonito Carpentry,Carpentry,sft,Both,29303,Breakfast Counter Paneling-Less than 1 feet RFT-Laminate BSL-Platinum,dummy-Breakfast Counter Paneling-Less than 1 feet RFT-Laminate BSL-Platinum,available,gst18,24-01-2025,1024.89,1386.48,
14284,Breakfast Counter Paneling (Carpentry),project,type_modular,custom,2020-01-10 13:26:35 +0530,Bonito Carpentry,Carpentry,sft,Both,23910,Breakfast Counter Paneling-Less than 1 feet RFT-Laminate BSL-Gold,dummy-Breakfast Counter Paneling-Less than 1 feet RFT-Laminate BSL-Gold,available,gst18,24-01-2025,967.92,1326.7,
14284,Breakfast Counter Paneling (Carpentry),project,type_modular,custom,2020-01-10 13:26:35 +0530,Bonito Carpentry,Carpentry,sft,Both,29304,Breakfast Counter Paneling-Less than 1 feet RFT-Laminate BSL-Diamond,dummy-Breakfast Counter Paneling-Less than 1 feet RFT-Laminate BSL-Diamond,available,gst18,24-01-2025,1102.36,1468.34,
14284,Breakfast Counter Paneling (Carpentry),project,type_modular,custom,2020-01-10 13:26:35 +0530,Bonito Carpentry,Carpentry,sft,Both,23913,Breakfast Counter Paneling-Less than 1 feet RFT-Duco BSL,dummy-Breakfast Counter Paneling-Less than 1 feet RFT-Duco BSL,available,gst18,24-01-2025,1206,1206,
14285,Entrance Paneling (Carpentry),project,type_modular,custom,2020-01-10 13:26:35 +0530,Bonito Carpentry,Carpentry,sft,Both,29297,Entrance Paneling-More than 1 feet SFT-Laminate BSL-Platinum,dummy-Entrance Paneling-More than 1 feet SFT-Laminate BSL-Platinum,available,gst18,24-01-2025,1024.89,1386.48,
14285,Entrance Paneling (Carpentry),project,type_modular,custom,2020-01-10 13:26:35 +0530,Bonito Carpentry,Carpentry,sft,Both,23925,Entrance Paneling-More than 1 feet SFT-Laminate BSL-Gold,dummy-Entrance Paneling-More than 1 feet SFT-Laminate BSL-Gold,available,gst18,24-01-2025,967.92,1326.7,
14285,Entrance Paneling (Carpentry),project,type_modular,custom,2020-01-10 13:26:35 +0530,Bonito Carpentry,Carpentry,sft,Both,29298,Entrance Paneling-More than 1 feet SFT-Laminate BSL-Diamond,dummy-Entrance Paneling-More than 1 feet SFT-Laminate BSL-Diamond,available,gst18,24-01-2025,1102.36,1468.34,
14285,Entrance Paneling (Carpentry),project,type_modular,custom,2020-01-10 13:26:35 +0530,Bonito Carpentry,Carpentry,sft,Both,23928,Entrance Paneling-More than 1 feet SFT-Duco BSL,dummy-Entrance Paneling-More than 1 feet SFT-Duco BSL,available,gst18,24-01-2025,1206,1206,
14285,Entrance Paneling (Carpentry),project,type_modular,custom,2020-01-10 13:26:35 +0530,Bonito Carpentry,Carpentry,sft,Both,29299,Entrance Paneling-Less than 1 feet RFT-Laminate BSL-Platinum,dummy-Entrance Paneling-Less than 1 feet RFT-Laminate BSL-Platinum,available,gst18,24-01-2025,1024.89,1386.48,
14285,Entrance Paneling (Carpentry),project,type_modular,custom,2020-01-10 13:26:35 +0530,Bonito Carpentry,Carpentry,sft,Both,23920,Entrance Paneling-Less than 1 feet RFT-Laminate BSL-Gold,dummy-Entrance Paneling-Less than 1 feet RFT-Laminate BSL-Gold,available,gst18,24-01-2025,967.92,1326.7,
14285,Entrance Paneling (Carpentry),project,type_modular,custom,2020-01-10 13:26:35 +0530,Bonito Carpentry,Carpentry,sft,Both,29300,Entrance Paneling-Less than 1 feet RFT-Laminate BSL-Diamond,dummy-Entrance Paneling-Less than 1 feet RFT-Laminate BSL-Diamond,available,gst18,24-01-2025,1102.36,1468.34,
14285,Entrance Paneling (Carpentry),project,type_modular,custom,2020-01-10 13:26:35 +0530,Bonito Carpentry,Carpentry,sft,Both,23923,Entrance Paneling-Less than 1 feet RFT-Duco BSL,dummy-Entrance Paneling-Less than 1 feet RFT-Duco BSL,available,gst18,24-01-2025,1206,1206,
14286,Door Panelling (Carpentry),project,type_modular,custom,2020-01-10 13:26:36 +0530,Bonito Carpentry,Carpentry,sft,Both,29293,Door Panelling-More than 1 feet SFT-Laminate BSL-Platinum,dummy-Door Panelling-More than 1 feet SFT-Laminate BSL-Platinum,available,gst18,24-01-2025,1024.89,1386.48,
14286,Door Panelling (Carpentry),project,type_modular,custom,2020-01-10 13:26:36 +0530,Bonito Carpentry,Carpentry,sft,Both,23935,Door Panelling-More than 1 feet SFT-Laminate BSL-Gold,dummy-Door Panelling-More than 1 feet SFT-Laminate BSL-Gold,available,gst18,24-01-2025,967.92,1326.7,
14286,Door Panelling (Carpentry),project,type_modular,custom,2020-01-10 13:26:36 +0530,Bonito Carpentry,Carpentry,sft,Both,29294,Door Panelling-More than 1 feet SFT-Laminate BSL-Diamond,dummy-Door Panelling-More than 1 feet SFT-Laminate BSL-Diamond,available,gst18,24-01-2025,1102.36,1468.34,
14286,Door Panelling (Carpentry),project,type_modular,custom,2020-01-10 13:26:36 +0530,Bonito Carpentry,Carpentry,sft,Both,23938,Door Panelling-More than 1 feet SFT-Duco BSL,dummy-Door Panelling-More than 1 feet SFT-Duco BSL,available,gst18,24-01-2025,1206,1206,
14286,Door Panelling (Carpentry),project,type_modular,custom,2020-01-10 13:26:36 +0530,Bonito Carpentry,Carpentry,sft,Both,29295,Door Panelling-Less than 1 feet RFT-Laminate BSL-Platinum,dummy-Door Panelling-Less than 1 feet RFT-Laminate BSL-Platinum,available,gst18,24-01-2025,1024.89,1386.48,
14286,Door Panelling (Carpentry),project,type_modular,custom,2020-01-10 13:26:36 +0530,Bonito Carpentry,Carpentry,sft,Both,23930,Door Panelling-Less than 1 feet RFT-Laminate BSL-Gold,dummy-Door Panelling-Less than 1 feet RFT-Laminate BSL-Gold,available,gst18,24-01-2025,967.92,1326.7,
14286,Door Panelling (Carpentry),project,type_modular,custom,2020-01-10 13:26:36 +0530,Bonito Carpentry,Carpentry,sft,Both,29296,Door Panelling-Less than 1 feet RFT-Laminate BSL-Diamond,dummy-Door Panelling-Less than 1 feet RFT-Laminate BSL-Diamond,available,gst18,24-01-2025,1102.36,1468.34,
14286,Door Panelling (Carpentry),project,type_modular,custom,2020-01-10 13:26:36 +0530,Bonito Carpentry,Carpentry,sft,Both,23933,Door Panelling-Less than 1 feet RFT-Duco BSL,dummy-Door Panelling-Less than 1 feet RFT-Duco BSL,available,gst18,24-01-2025,1206,1206,
14288,Rafters (Carpentry),project,type_modular,custom,2020-01-10 13:26:36 +0530,Bonito Carpentry,Carpentry,rft,Both,39953,Rafters_Without Finish,dummy-Rafters_Without Finish,available,gst18,24-01-2025,813.39,1088.68,
14288,Rafters (Carpentry),project,type_modular,custom,2020-01-10 13:26:36 +0530,Bonito Carpentry,Carpentry,rft,Both,29285,Rafters-More than 1 feet SFT-Laminate BSL-Platinum,dummy-Rafters-More than 1 feet SFT-Laminate BSL-Platinum,available,gst18,24-01-2025,1024.89,1386.48,
14288,Rafters (Carpentry),project,type_modular,custom,2020-01-10 13:26:36 +0530,Bonito Carpentry,Carpentry,rft,Both,23955,Rafters-More than 1 feet SFT-Laminate BSL-Gold,dummy-Rafters-More than 1 feet SFT-Laminate BSL-Gold,available,gst18,24-01-2025,967.92,1326.7,
14288,Rafters (Carpentry),project,type_modular,custom,2020-01-10 13:26:36 +0530,Bonito Carpentry,Carpentry,rft,Both,29286,Rafters-More than 1 feet SFT-Laminate BSL-Diamond,dummy-Rafters-More than 1 feet SFT-Laminate BSL-Diamond,available,gst18,24-01-2025,1102.36,1468.34,
14288,Rafters (Carpentry),project,type_modular,custom,2020-01-10 13:26:36 +0530,Bonito Carpentry,Carpentry,rft,Both,23958,Rafters-More than 1 feet SFT-Duco BSL,dummy-Rafters-More than 1 feet SFT-Duco BSL,available,gst18,24-01-2025,1206,1206,
14288,Rafters (Carpentry),project,type_modular,custom,2020-01-10 13:26:36 +0530,Bonito Carpentry,Carpentry,rft,Both,23950,Rafters-Less than 1 feet RFT-Laminate OSL-Gold,dummy-Rafters-Less than 1 feet RFT-Laminate OSL-Gold,available,gst18,24-01-2025,967.92,1326.7,
14288,Rafters (Carpentry),project,type_modular,custom,2020-01-10 13:26:36 +0530,Bonito Carpentry,Carpentry,rft,Both,29287,Rafters-Less than 1 feet RFT-Laminate BSL-Platinum,dummy-Rafters-Less than 1 feet RFT-Laminate BSL-Platinum,available,gst18,24-01-2025,1024.89,1386.48,
14288,Rafters (Carpentry),project,type_modular,custom,2020-01-10 13:26:36 +0530,Bonito Carpentry,Carpentry,rft,Both,29288,Rafters-Less than 1 feet RFT-Laminate BSL-Diamond,dummy-Rafters-Less than 1 feet RFT-Laminate BSL-Diamond,available,gst18,24-01-2025,1102.36,1468.34,
14288,Rafters (Carpentry),project,type_modular,custom,2020-01-10 13:26:36 +0530,Bonito Carpentry,Carpentry,rft,Both,23953,Rafters-Less than 1 feet RFT-Duco BSL,dummy-Rafters-Less than 1 feet RFT-Duco BSL,available,gst18,24-01-2025,1206,1206,
14289,Wall Paneling (Carpentry),project,type_modular,custom,2020-01-10 13:26:36 +0530,Bonito Carpentry,Carpentry,sft,Both,43441,Wall Paneling - More than 1 ft sft - Without Finish - Gold,BD-SRV-2025-0015,available,gst18,26-08-2025,813.39,978.2,
14289,Wall Paneling (Carpentry),project,type_modular,custom,2020-01-10 13:26:36 +0530,Bonito Carpentry,Carpentry,sft,Both,29281,Wall Paneling-More than 1 feet SFT-Laminate OSL-Platinum,Dummy-More than 1 feet SFT-Laminate OSL-Platinum,available,gst18,17-01-2025,1024.89,1386.48,
14289,Wall Paneling (Carpentry),project,type_modular,custom,2020-01-10 13:26:36 +0530,Bonito Carpentry,Carpentry,sft,Both,23965,Wall Paneling-More than 1 feet SFT-Laminate OSL-Gold,Dummy-More than 1 feet SFT-Laminate OSL-Gold,available,gst18,17-01-2025,967.92,1326.7,
14289,Wall Paneling (Carpentry),project,type_modular,custom,2020-01-10 13:26:36 +0530,Bonito Carpentry,Carpentry,sft,Both,23968,Wall Paneling-More than 1 feet SFT-Duco BSL,Dummy-More than 1 feet SFT-Duco BSL,available,gst18,17-01-2025,1457.25,1457.25,
14289,Wall Paneling (Carpentry),project,type_modular,custom,2020-01-10 13:26:36 +0530,Bonito Carpentry,Carpentry,sft,Both,29283,Wall Paneling-Less than 1 feet RFT-Laminate OSL-Platinum,Dummy-Less than 1 feet RFT-Laminate OSL-Platinum,available,gst18,17-01-2025,1024.89,1386.48,
14289,Wall Paneling (Carpentry),project,type_modular,custom,2020-01-10 13:26:36 +0530,Bonito Carpentry,Carpentry,sft,Both,29284,Wall Paneling-Less than 1 feet RFT-Laminate OSL-Diamond,Dummy-Less than 1 feet RFT-Laminate OSL-Diamond,available,gst18,17-01-2025,1102.36,1468.34,
14289,Wall Paneling (Carpentry),project,type_modular,custom,2020-01-10 13:26:36 +0530,Bonito Carpentry,Carpentry,sft,Both,23963,Wall Paneling-Less than 1 feet RFT-Duco BSL,Dummy-Less than 1 feet RFT-Duco BSL,available,gst18,17-01-2025,1457.25,1457.25,
14289,Wall Paneling (Carpentry),project,type_modular,custom,2020-01-10 13:26:36 +0530,Bonito Carpentry,Carpentry,sft,Both,23960,Wall Paneling-Less than 1 feet RFT-Laminate OSL-Gold,SRCRPWPL1FTLOSLGLDMI,available,gst18,17-01-2025,1355.09,1354.34,
14289,Wall Paneling (Carpentry),project,type_modular,custom,2020-01-10 13:26:36 +0530,Bonito Carpentry,Carpentry,sft,Both,29282,Wall Paneling-More than 1 feet SFT-Laminate OSL-Diamond,SRCRPWPM1FTOSLDIA,available,gst18,17-01-2025,1095.42,1095.42,
14290,Bar Counter Paneling (Carpentry),project,type_modular,custom,2020-01-10 13:26:36 +0530,Bonito Carpentry,Carpentry,sft,Both,29277,Bar Counter Paneling-More than 1 feet SFT-Laminate BSL-Platinum,dummy-Bar Counter Paneling-More than 1 feet SFT-Laminate BSL-Platinum,available,gst18,24-01-2025,1024.89,1386.48,
14290,Bar Counter Paneling (Carpentry),project,type_modular,custom,2020-01-10 13:26:36 +0530,Bonito Carpentry,Carpentry,sft,Both,23975,Bar Counter Paneling-More than 1 feet SFT-Laminate BSL-Gold,dummy-Bar Counter Paneling-More than 1 feet SFT-Laminate BSL-Gold,available,gst18,24-01-2025,967.92,1326.7,
14290,Bar Counter Paneling (Carpentry),project,type_modular,custom,2020-01-10 13:26:36 +0530,Bonito Carpentry,Carpentry,sft,Both,29278,Bar Counter Paneling-More than 1 feet SFT-Laminate BSL-Diamond,dummy-Bar Counter Paneling-More than 1 feet SFT-Laminate BSL-Diamond,available,gst18,24-01-2025,1102.36,1468.34,
14290,Bar Counter Paneling (Carpentry),project,type_modular,custom,2020-01-10 13:26:36 +0530,Bonito Carpentry,Carpentry,sft,Both,23978,Bar Counter Paneling-More than 1 feet SFT-Duco BSL,dummy-Bar Counter Paneling-More than 1 feet SFT-Duco BSL,available,gst18,24-01-2025,1206,1206,
14290,Bar Counter Paneling (Carpentry),project,type_modular,custom,2020-01-10 13:26:36 +0530,Bonito Carpentry,Carpentry,sft,Both,29279,Bar Counter Paneling-Less than 1 feet RFT-Laminate BSL-Platinum,dummy-Bar Counter Paneling-Less than 1 feet RFT-Laminate BSL-Platinum,available,gst18,24-01-2025,1024.89,1386.48,
14290,Bar Counter Paneling (Carpentry),project,type_modular,custom,2020-01-10 13:26:36 +0530,Bonito Carpentry,Carpentry,sft,Both,23970,Bar Counter Paneling-Less than 1 feet RFT-Laminate BSL-Gold,dummy-Bar Counter Paneling-Less than 1 feet RFT-Laminate BSL-Gold,available,gst18,24-01-2025,967.92,1326.7,
14290,Bar Counter Paneling (Carpentry),project,type_modular,custom,2020-01-10 13:26:36 +0530,Bonito Carpentry,Carpentry,sft,Both,29280,Bar Counter Paneling-Less than 1 feet RFT-Laminate BSL-Diamond,dummy-Bar Counter Paneling-Less than 1 feet RFT-Laminate BSL-Diamond,available,gst18,24-01-2025,1102.36,1468.34,
14290,Bar Counter Paneling (Carpentry),project,type_modular,custom,2020-01-10 13:26:36 +0530,Bonito Carpentry,Carpentry,sft,Both,23973,Bar Counter Paneling-Less than 1 feet RFT-Duco BSL,dummy-Bar Counter Paneling-Less than 1 feet RFT-Duco BSL,available,gst18,24-01-2025,1206,1206,
14291,Wooden Paneling (Carpentry),project,type_modular,custom,2020-01-10 13:26:36 +0530,Bonito Carpentry,Carpentry,sft,Both,29273,Wooden Panelling-More than 1 feet SFT-Laminate BSL-Platinum,dummy-Wooden Panelling-More than 1 feet SFT-Laminate BSL-Platinum,available,gst18,24-01-2025,1024.89,1386.48,
14291,Wooden Paneling (Carpentry),project,type_modular,custom,2020-01-10 13:26:36 +0530,Bonito Carpentry,Carpentry,sft,Both,23985,Wooden Panelling-More than 1 feet SFT-Laminate BSL-Gold,dummy-Wooden Panelling-More than 1 feet SFT-Laminate BSL-Gold,available,gst18,24-01-2025,967.92,1326.7,
14291,Wooden Paneling (Carpentry),project,type_modular,custom,2020-01-10 13:26:36 +0530,Bonito Carpentry,Carpentry,sft,Both,29274,Wooden Panelling-More than 1 feet SFT-Laminate BSL-Diamond,dummy-Wooden Panelling-More than 1 feet SFT-Laminate BSL-Diamond,available,gst18,24-01-2025,1102.36,1468.34,
14291,Wooden Paneling (Carpentry),project,type_modular,custom,2020-01-10 13:26:36 +0530,Bonito Carpentry,Carpentry,sft,Both,23988,Wooden Panelling-More than 1 feet SFT-Duco BSL,dummy-Wooden Panelling-More than 1 feet SFT-Duco BSL,available,gst18,24-01-2025,1206,1206,
14291,Wooden Paneling (Carpentry),project,type_modular,custom,2020-01-10 13:26:36 +0530,Bonito Carpentry,Carpentry,sft,Both,29275,Wooden Panelling-Less than 1 feet RFT-Laminate BSL-Platinum,dummy-Wooden Panelling-Less than 1 feet RFT-Laminate BSL-Platinum,available,gst18,24-01-2025,1024.89,1386.48,
14291,Wooden Paneling (Carpentry),project,type_modular,custom,2020-01-10 13:26:36 +0530,Bonito Carpentry,Carpentry,sft,Both,23980,Wooden Panelling-Less than 1 feet RFT-Laminate BSL-Gold,dummy-Wooden Panelling-Less than 1 feet RFT-Laminate BSL-Gold,available,gst18,24-01-2025,967.92,1326.7,
14291,Wooden Paneling (Carpentry),project,type_modular,custom,2020-01-10 13:26:36 +0530,Bonito Carpentry,Carpentry,sft,Both,29276,Wooden Panelling-Less than 1 feet RFT-Laminate BSL-Diamond,dummy-Wooden Panelling-Less than 1 feet RFT-Laminate BSL-Diamond,available,gst18,24-01-2025,1102.36,1468.34,
14291,Wooden Paneling (Carpentry),project,type_modular,custom,2020-01-10 13:26:36 +0530,Bonito Carpentry,Carpentry,sft,Both,23983,Wooden Panelling-Less than 1 feet RFT-Duco BSL,dummy-Wooden Panelling-Less than 1 feet RFT-Duco BSL,available,gst18,24-01-2025,1206,1206,
14292,TV Unit Wall Paneling (Carpentry),project,type_modular,custom,2020-01-10 15:30:12 +0530,Bonito Carpentry,Carpentry,sft,Both,29319,TV Unit Wall Paneling-Panelling-Laminate BSL-Platinum,dummy-TV Unit Wall Paneling-Panelling-Laminate BSL-Platinum,available,gst18,24-01-2025,1024.89,1386.48,
14292,TV Unit Wall Paneling (Carpentry),project,type_modular,custom,2020-01-10 15:30:12 +0530,Bonito Carpentry,Carpentry,sft,Both,23990,TV Unit Wall Paneling-Panelling-Laminate BSL-Gold,dummy-TV Unit Wall Paneling-Panelling-Laminate BSL-Gold,available,gst18,24-01-2025,967.92,1326.7,
14292,TV Unit Wall Paneling (Carpentry),project,type_modular,custom,2020-01-10 15:30:12 +0530,Bonito Carpentry,Carpentry,sft,Both,29320,TV Unit Wall Paneling-Panelling-Laminate BSL-Diamond,dummy-TV Unit Wall Paneling-Panelling-Laminate BSL-Diamond,available,gst18,24-01-2025,1102.36,1468.34,
14292,TV Unit Wall Paneling (Carpentry),project,type_modular,custom,2020-01-10 15:30:12 +0530,Bonito Carpentry,Carpentry,sft,Both,23993,TV Unit Wall Paneling-Panelling-Duco BSL,dummy-TV Unit Wall Paneling-Panelling-Duco BSL,available,gst18,24-01-2025,1206,1206,
14292,TV Unit Wall Paneling (Carpentry),project,type_modular,custom,2020-01-10 15:30:12 +0530,Bonito Carpentry,Carpentry,sft,Both,23991,TV Unit Wall Paneling-Panelling-Acrylic BSL,TV Unit Wall Paneling-Panelling-Acrylic BSL,available,gst18,14-02-2023,1105.5,1572.83,
14293,Display Unit Paneling (Carpentry),project,type_modular,custom,2020-01-10 15:30:13 +0530,Bonito Carpentry,Carpentry,sft,Both,29317,Display Unit Paneling-Panelling-Laminate BSL-Platinum,dummy-Display Unit Paneling-Panelling-Laminate BSL-Platinum,available,gst18,24-01-2025,1024.89,1386.48,
14293,Display Unit Paneling (Carpentry),project,type_modular,custom,2020-01-10 15:30:13 +0530,Bonito Carpentry,Carpentry,sft,Both,23995,Display Unit Paneling-Panelling-Laminate BSL-Gold,dummy-Display Unit Paneling-Panelling-Laminate BSL-Gold,available,gst18,24-01-2025,967.92,1326.7,
14293,Display Unit Paneling (Carpentry),project,type_modular,custom,2020-01-10 15:30:13 +0530,Bonito Carpentry,Carpentry,sft,Both,29318,Display Unit Paneling-Panelling-Laminate BSL-Diamond,dummy-Display Unit Paneling-Panelling-Laminate BSL-Diamond,available,gst18,24-01-2025,1102.36,1468.34,
14293,Display Unit Paneling (Carpentry),project,type_modular,custom,2020-01-10 15:30:13 +0530,Bonito Carpentry,Carpentry,sft,Both,23998,Display Unit Paneling-Panelling-Duco BSL,dummy-Display Unit Paneling-Panelling-Duco BSL,available,gst18,24-01-2025,1206,1206,
14294,Extended Skirting (Carpentry),project,type_modular,custom,2020-01-10 15:30:13 +0530,Bonito Carpentry,Carpentry,sft,Both,29315,Extended Skirting-Panelling-Laminate BSL-Platinum,dummy-Extended Skirting-Panelling-Laminate BSL-Platinum,available,gst18,24-01-2025,1024.89,1386.48,
14294,Extended Skirting (Carpentry),project,type_modular,custom,2020-01-10 15:30:13 +0530,Bonito Carpentry,Carpentry,sft,Both,24000,Extended Skirting-Panelling-Laminate BSL-Gold,dummy-Extended Skirting-Panelling-Laminate BSL-Gold,available,gst18,24-01-2025,967.92,1326.7,
14294,Extended Skirting (Carpentry),project,type_modular,custom,2020-01-10 15:30:13 +0530,Bonito Carpentry,Carpentry,sft,Both,29316,Extended Skirting-Panelling-Laminate BSL-Diamond,dummy-Extended Skirting-Panelling-Laminate BSL-Diamond,available,gst18,24-01-2025,1102.36,1468.34,
14294,Extended Skirting (Carpentry),project,type_modular,custom,2020-01-10 15:30:13 +0530,Bonito Carpentry,Carpentry,sft,Both,24003,Extended Skirting-Panelling-Duco BSL,dummy-Extended Skirting-Panelling-Duco BSL,available,gst18,24-01-2025,1206,1206,
14295,Framing for CNC Work 100mm (Carpentry),project,type_modular,custom,2020-01-10 15:30:13 +0530,Bonito Carpentry,Carpentry,sft,Both,29313,Framing for CNC Work 100mm-Panelling-Laminate BSL-Platinum,dummy-Framing for CNC Work 100mm-Panelling-Laminate BSL-Platinum,available,gst18,24-01-2025,1024.89,1386.48,
14295,Framing for CNC Work 100mm (Carpentry),project,type_modular,custom,2020-01-10 15:30:13 +0530,Bonito Carpentry,Carpentry,sft,Both,24005,Framing for CNC Work 100mm-Panelling-Laminate BSL-Gold,dummy-Framing for CNC Work 100mm-Panelling-Laminate BSL-Gold,available,gst18,24-01-2025,967.92,1326.7,
14295,Framing for CNC Work 100mm (Carpentry),project,type_modular,custom,2020-01-10 15:30:13 +0530,Bonito Carpentry,Carpentry,sft,Both,29314,Framing for CNC Work 100mm-Panelling-Laminate BSL-Diamond,dummy-Framing for CNC Work 100mm-Panelling-Laminate BSL-Diamond,available,gst18,24-01-2025,1102.36,1468.34,
14295,Framing for CNC Work 100mm (Carpentry),project,type_modular,custom,2020-01-10 15:30:13 +0530,Bonito Carpentry,Carpentry,sft,Both,24008,Framing for CNC Work 100mm-Panelling-Duco BSL,dummy-Framing for CNC Work 100mm-Panelling-Duco BSL,available,gst18,24-01-2025,1206,1206,
14296,Framing for Glass Work 100mm (Carpentry),project,type_modular,custom,2020-01-10 15:30:13 +0530,Bonito Carpentry,Carpentry,sft,Both,29311,Framing for Glass Work 100mm-Panelling-Laminate BSL-Platinum,dummy-Framing for Glass Work 100mm-Panelling-Laminate BSL-Platinum,available,gst18,24-01-2025,1024.89,1386.48,
14296,Framing for Glass Work 100mm (Carpentry),project,type_modular,custom,2020-01-10 15:30:13 +0530,Bonito Carpentry,Carpentry,sft,Both,24010,Framing for Glass Work 100mm-Panelling-Laminate BSL-Gold,dummy-Framing for Glass Work 100mm-Panelling-Laminate BSL-Gold,available,gst18,24-01-2025,967.92,1326.7,
14296,Framing for Glass Work 100mm (Carpentry),project,type_modular,custom,2020-01-10 15:30:13 +0530,Bonito Carpentry,Carpentry,sft,Both,29312,Framing for Glass Work 100mm-Panelling-Laminate BSL-Diamond,dummy-Framing for Glass Work 100mm-Panelling-Laminate BSL-Diamond,available,gst18,24-01-2025,1102.36,1468.34,
14296,Framing for Glass Work 100mm (Carpentry),project,type_modular,custom,2020-01-10 15:30:13 +0530,Bonito Carpentry,Carpentry,sft,Both,24013,Framing for Glass Work 100mm-Panelling-Duco BSL,dummy-Framing for Glass Work 100mm-Panelling-Duco BSL,available,gst18,24-01-2025,1206,1206,
14297,Headboard (Carpentry),project,type_modular,custom,2020-01-10 15:30:13 +0530,Bonito Carpentry,Carpentry,sft,Both,29309,Headboard-Panelling-Laminate BSL-Platinum,dummy-Headboard-Panelling-Laminate BSL-Platinum,available,gst18,24-01-2025,1024.89,1386.48,
14297,Headboard (Carpentry),project,type_modular,custom,2020-01-10 15:30:13 +0530,Bonito Carpentry,Carpentry,sft,Both,24015,Headboard-Panelling-Laminate BSL-Gold,dummy-Headboard-Panelling-Laminate BSL-Gold,available,gst18,24-01-2025,967.92,1326.7,
14297,Headboard (Carpentry),project,type_modular,custom,2020-01-10 15:30:13 +0530,Bonito Carpentry,Carpentry,sft,Both,29310,Headboard-Panelling-Laminate BSL-Diamond,dummy-Headboard-Panelling-Laminate BSL-Diamond,available,gst18,24-01-2025,1102.36,1468.34,
14297,Headboard (Carpentry),project,type_modular,custom,2020-01-10 15:30:13 +0530,Bonito Carpentry,Carpentry,sft,Both,24018,Headboard-Panelling-Duco BSL,dummy-Headboard-Panelling-Duco BSL,available,gst18,24-01-2025,1206,1206,
14300,MDF Beading,project,type_bonito_studio,non_modular,2020-01-10 19:03:10 +0530,Bonito MDF Beading,MDF Beading,nos,Mumbai,24030,MDF Beading,MDF Beading,available,gst18,20-09-2025,,707.42,
14301,Plain False Ceiling Gypsum Horizontal Panel,project,type_service,non_modular,2020-01-10 19:03:10 +0530,Bonito False Ceiling,False ceiling,sft,Both,24031,Plain False Ceiling Gypsum Horizontal Panel,SRFLC001,available,gst18,18-01-2026,84.62,104.17,
14534,Quartz Laying,project,type_service,non_modular,2020-01-13 17:50:50 +0530,Bonito Quartz,Home Services,slab,Both,116224,Quartz: installation,Quartz: installation,available,gst18,20-09-2025,14400,14400,
14609,Acrylic Sheet,project,type_modular,modular,2020-01-13 18:50:53 +0530,Rehau,Acrylic Sheet,nos,Both,24367,Acrylic Sheet-ARC4,ACR GP White 4mm,available,gst18,13-02-2025,7299.06,7299.06,
14614,Grooves in Shutter with Duco/Paint,project,type_service,non_modular,2020-01-14 12:41:44 +0530,Bonito Modular,Modular Furniture,nos,Both,24375,Grooves in Shutter,,available,gst18,05-06-2025,506.76,608.36,
